NAME,CODE,HIERARCHY,IS_GROUP,CHILDREN,LEVEL_NAME
Banská Bystrica Region,SK032,ALL#WORLD#EUR#CZE_SVK#SVK#SK0#SK03#SK032,false,,DEPARTMENT
Tulcea,RO225,ALL#WORLD#EUR#ROU#RO2#RO22#RO225,false,,DEPARTMENT
Modena,ITH54,ALL#WORLD#EUR#ITA#ITH#ITH5#ITH54,false,,DEPARTMENT
Dakar,PORT_SNDKR,ALL#WORLD#WESTA#SEN#PORT_SNDKR,false,,PORT_TERMINAL
City of Sevastopol,UA450,ALL#WORLD#CIS#UKR#UA4#UA45#UA450,false,,DEPARTMENT
Primavera Do Leste,PRIMAVERA_DO_LESTE,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOG#PRIMAVERA_DO_LESTE,false,,CITY
Harz,DEE09,ALL#WORLD#EUR#DEU#DEE#DEE0#DEE09,false,,DEPARTMENT
Eagle MI,EAGLEMI,ALL#WORLD#NOAME#USA#EASCB#MICHI#EAGLEMI,false,,CITY
Chandigarh,CHAGARTH,ALL#WORLD#ASIA#IND#CHAGARTH,false,,STATE
Hezhou,Hezhou,ALL#WORLD#ASIA#CHN#GUANX#Hezhou,false,,CITY
Bayonne,PORT_FRBAY,ALL#WORLD#EUR#FRA#PORT_FRBAY,false,,PORT_TERMINAL
Kardzhali,BG425,ALL#WORLD#EUR#BGR#BG4#BG42#BG425,false,,DEPARTMENT
Nitra Region,SK023,ALL#WORLD#EUR#CZE_SVK#SVK#SK0#SK02#SK023,false,,DEPARTMENT
Tradeflow USA SWW,USASWW,USASWW,true,"[
  ""USA""
]",
Volos Loulis Port Sourpi's Bay,SOURPI,ALL#WORLD#EUR#GRC#VOLO#SOURPI,false,,PORT_TERMINAL
Russia and Lithuania,RUSLITH,RUSLITH,true,"[
  ""LTU"",
  ""RUS""
]",
Wayne NE,WAYNEBRS,ALL#WORLD#NOAME#USA#NOPLA#NEBRA#WAYNEBRS,false,,CITY
Icsaccea,ICSACCEA,ICSACCEA,false,,PORT_TERMINAL
City of Zagreb,HR050,ALL#WORLD#EUR#HRV#HR0#HR05#HR050,false,,DEPARTMENT
Tuna,PORT_INTUN,ALL#WORLD#ASIA#IND#PORT_INTUN,false,,PORT_TERMINAL
Enshi,Enshi,ALL#WORLD#ASIA#CHN#HUBEI#Enshi,false,,CITY
Herbert-Burdekin,HB_AUQUE,ALL#WORLD#OCEAN#AUS#AUEAS#AUQUE#HB_AUQUE,false,,REGION
Terminal Bahia Blanca,BB_TERM,ALL#WORLD#Americas#SOAME#ARG#PAMAR#BUAPA#BABBU#BB_TERM,false,,PORT_TERMINAL
Terengganu,TERENGGANU,ALL#WORLD#ASIA#MYS#PENINSULAR_MALAYSIA#TERENGGANU,false,,CITY
Shanwei,PORT_CNSWE,ALL#WORLD#ASIA#CHN#PORT_CNSWE,false,,PORT_TERMINAL
Ephraim WI,EPHWIR,ALL#WORLD#NOAME#USA#EASCB#WISCO#EPHWIR,false,,CITY
Olya,PORT_RUOYA,ALL#WORLD#CIS#RUS#PORT_RUOYA,false,,PORT_TERMINAL
Elnora IN,ELINDI,ALL#WORLD#NOAME#USA#EASCB#INDIA#ELINDI,false,,CITY
Nagaland,NAGLND,ALL#WORLD#ASIA#IND#NAGLND,false,,STATE
Cavalier ND,CAVAND,ALL#WORLD#NOAME#USA#NOPLA#NODAK#CAVAND,false,,CITY
Altmark District Salzwedel,DEE04,ALL#WORLD#EUR#DEU#DEE#DEE0#DEE04,false,,DEPARTMENT
Stambaugh MI,STAMMICH,ALL#WORLD#NOAME#USA#EASCB#MICHI#STAMMICH,false,,CITY
Port of Changjiangkou,PORT_CJK,ALL#WORLD#ASIA#CHN#PORT_CJK,false,,CITY
Northern Queensland,N_AUQUE,ALL#WORLD#OCEAN#AUS#AUEAS#AUQUE#N_AUQUE,false,,REGION
Yunfu,Yunfu,ALL#WORLD#ASIA#CHN#GUANG#Yunfu,false,,CITY
Balkan Wheat Producer,BALKANWHT,BALKANWHT,true,"[
  ""BGR"",
  ""HRV""
]",
Western Estonia,EE004,ALL#WORLD#EUR#EST#EE0#EE00#EE004,false,,DEPARTMENT
Shawano WI,SHAWMINWI,ALL#WORLD#NOAME#USA#EASCB#WISCO#SHAWMINWI,false,,CITY
Magelang,MAGELANG,ALL#WORLD#ASIA#IDN#CENTRALJAVA#MAGELANG,false,,REGION
SOUTH CORDOBA,S_CORDOBA,ALL#WORLD#Americas#SOAME#ARG#S_CORDOBA,false,,NATIONAL_REGION
Schweinfurt (Independent City),DE262,ALL#WORLD#EUR#DEU#DE2#DE26#DE262,false,,DEPARTMENT
Bordeaux,PORT_FRBOD,ALL#WORLD#EUR#FRA#PORT_FRBOD,false,,PORT_TERMINAL
dalrymple port,PORT_DALRYMPLE,ALL#WORLD#OCEAN#AUS#AUEAS#AUQUE#MCKAY#PORT_DALRYMPLE,false,,PORT_TERMINAL
Liangshan Yi Autonomous Prefecture,Liangshan_Yi,ALL#WORLD#ASIA#CHN#SICHU#Liangshan_Yi,false,,CITY
"Balıkesir, Çanakkale",TR22,ALL#WORLD#WESTE#TUR#TR2#TR22,false,,REGION
MKZZZ Extra-Regio level 3,MKZZZ,ALL#WORLD#EASTE#MKD#MKZ#MKZZ#MKZZZ,false,,DEPARTMENT
Palmitos,PALMITS,ALL#WORLD#Americas#SOAME#BRA#BRASO#SANTA#PALMITS,false,,CITY
North Ilocos,NORTHILOCOS,ALL#WORLD#ASIA#PHL#NORTHILOCOS,false,,NATIONAL_REGION
Oaxaca,OAX,ALL#WORLD#NOAME#MEX#OAX,false,,STATE
Crofton NE,CRONE,ALL#WORLD#NOAME#USA#NOPLA#NEBRA#CRONE,false,,CITY
South Central ND,SO_C_ND,ALL#WORLD#NOAME#USA#NOPLA#NODAK#SO_C_ND,false,,REGION
Governador Valadares,GOVERNADOR_VALADARES,ALL#WORLD#Americas#SOAME#BRA#BRANE#MINAS#GOVERNADOR_VALADARES,false,,CITY
Baixiang,BAIXIANG,ALL#WORLD#ASIA#CHN#HEBEI#BAIXIANG,false,,COUNTY
Acre,PORT_BRPWA,ALL#WORLD#Americas#SOAME#BRA#PORT_BRPWA,false,,PORT_TERMINAL
Offenbach District,DE71D,ALL#WORLD#EUR#DEU#DE7#DE71#DE71D,false,,DEPARTMENT
Frankfort  MI,FRANKMI,ALL#WORLD#NOAME#USA#EASCB#MICHI#FRANKMI,false,,CITY
Nordwestmecklenburg District,NORDWESTMECKLENBURGDISTRICT---GER,ALL#WORLD#EUR#DEU#MECKL#NORDWESTMECKLENBURGDISTRICT---GER,false,,TERRITORY
Navarre,ES220,ALL#WORLD#EUR#ESP#ES2#ES22#ES220,false,,DEPARTMENT
Conceicao Das Alagoas,CONCEICAO_DAS_ALAGOAS,ALL#WORLD#Americas#SOAME#BRA#BRANE#MINAS#CONCEICAO_DAS_ALAGOAS,false,,CITY
Hamada,PORT_JPHMD,ALL#WORLD#ASIA#JPN#PORT_JPHMD,false,,PORT_TERMINAL
Nea Karvali,NEAK,ALL#WORLD#EUR#GRC#NEAK,false,,CITY
Olpe,DEA59,ALL#WORLD#EUR#DEU#DEA#DEA5#DEA59,false,,DEPARTMENT
Accra,ACCRA,ALL#WORLD#AFRMI#GHA#ACCRA,false,,CITY
Dobrich,DOBRICH,ALL#WORLD#EUR#BGR#DOBRICH,false,,CITY
Fujairah,PORT_AEFJR,PORT_AEFJR,false,,PORT_TERMINAL
Houston MS,HOUSMI,ALL#WORLD#NOAME#USA#DELTA#MISSI#HOUSMI,false,,CITY
Lezhë,AL014,ALL#WORLD#EASTE#ALB#AL0#AL01#AL014,false,,DEPARTMENT
Arroyo Seco,PORT_ARASO,ALL#WORLD#Americas#SOAME#ARG#PORT_ARASO,false,,PORT_TERMINAL
Gornostaevka,PORT_GORNO,ALL#WORLD#CIS#UKR#PORT_GORNO,false,,PORT_TERMINAL
Pescara,ITF13,ALL#WORLD#EUR#ITA#ITF#ITF1#ITF13,false,,DEPARTMENT
West IN,WIN,ALL#WORLD#NOAME#USA#EASCB#INDIA#WIN,false,,REGION
Santa Marta,SANTA_MARTA,ALL#WORLD#OSAM#COL#SANTA_MARTA,false,,PORT_TERMINAL
Vicentina,VICMS,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOS#VICMS,false,,CITY
Eastern Slovakia,SVK_EAST,ALL#WORLD#EUR#CZE_SVK#SVK#SVK_EAST,false,,REGION
Las palmas,LAS ,ALL#WORLD#EUR#ESP#LAS ,false,,CITY
PT/KU/UL/BU,PT_KU_UL_BU,ALL#WORLD#ASIA#KOR#PT_KU_UL_BU,false,,REGION
Subic Bay,SBCBAY,ALL#WORLD#ASIA#PHL#SBCBAY,false,,PORT_TERMINAL
Huizhou,Huizhou,ALL#WORLD#ASIA#CHN#GUANG#Huizhou,false,,CITY
Caofeidian,PORT_CAO,ALL#WORLD#ASIA#CHN#HEBEI#TANGSHAN#PORT_CAO,false,,PORT_TERMINAL
Paulistana,PAULISTANA,ALL#WORLD#Americas#SOAME#BRA#BRACW#PIAUI#PAULISTANA,false,,CITY
Sukoharjo,SUKOHARJO,ALL#WORLD#ASIA#IDN#CENTRALJAVA#SUKOHARJO,false,,REGION
SouthWest,USSWE,ALL#WORLD#NOAME#USA#USSWE,false,,NATIONAL_REGION
Agusan del Sur,AGUSANDELSUR,ALL#WORLD#ASIA#PHL#AGUSANDELSUR,false,,NATIONAL_REGION
Rough River Lake,ROUGHRIVERKY,ALL#WORLD#NOAME#USA#APPAL#KENTU#ROUGHRIVERKY,false,,CITY
Mid E. Shore MD,MESMERYL,ALL#WORLD#NOAME#USA#NOEAS#MARYL#MESMERYL,false,,REGION
Bình Định,BINH_DINH,ALL#WORLD#ASIA#VNM#BINH_DINH,false,,REGION
Fürth,FRTH---GER,ALL#WORLD#EUR#DEU#BAVAR#FRTH---GER,false,,TERRITORY
South Banat District,RS122,ALL#WORLD#EASTE#SERBI#SRB#RS1#RS12#RS122,false,,DEPARTMENT
Bayuquan,PORT_CNBAY,ALL#WORLD#ASIA#CHN#PORT_CNBAY,false,,PORT_TERMINAL
Regensburg (Independent City),DE232,ALL#WORLD#EUR#DEU#DE2#DE23#DE232,false,,DEPARTMENT
Formoso Do Araguaia,FORMOSO_DO_ARAGUAIA,ALL#WORLD#Americas#SOAME#BRA#BRANO#TOCAN#FORMOSO_DO_ARAGUAIA,false,,CITY
Montoir,MONTOIR,ALL#WORLD#EUR#FRA#MONTOIR,false,,CITY
Other Oceania,OTHER_OCEAN,ALL#WORLD#OCEAN#OTHER_OCEAN,false,,COUNTRY_GROUP
Tacuru,TACMS,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOS#TACMS,false,,CITY
Beogradski region,SRB_BEOGRADSKI_BELGRADE,ALL#WORLD#EASTE#SERBI#SRB#SRB_BEOGRADSKI_BELGRADE,false,,REGION
Eastern and Midland,IE06,ALL#WORLD#EUR#IRL#IE0#IE06,false,,REGION
Jerichower Land,JERICHOWERLAND---GER,ALL#WORLD#EUR#DEU#SAXOY#JERICHOWERLAND---GER,false,,TERRITORY
Pratt 3w KS,PRATTW,ALL#WORLD#NOAME#USA#KSS#PRATTW,false,,CITY
Brooklyn-Kiev,BROOKLYN,ALL#WORLD#CIS#UKR#SOUKR#ODESAO#ODESA#BROOKLYN,false,,PORT_TERMINAL
Mönchengladbach (Independent City),DEA15,ALL#WORLD#EUR#DEU#DEA#DEA1#DEA15,false,,DEPARTMENT
Zhenjiang,ZHENJIANG,ALL#WORLD#ASIA#CHN#JIANG#ZHENJIANG,false,,CITY
Romblon,ROMBLON,ALL#WORLD#ASIA#PHL#ROMBLON,false,,CITY
Ishwardi,PORT_ISHWARDI,ALL#WORLD#ASIA#BGD#PORT_ISHWARDI,false,,PORT_TERMINAL
Eastern Sweden,SWE_E,ALL#WORLD#EUR#SWE#SWE_E,false,,NATIONAL_REGION
Northgate,NORTHGATECAN,ALL#WORLD#NOAME#CAN#NORTHGATECAN,false,,CITY
Limpopo,LP,ALL#WORLD#EASTA#ZAF#LP,false,,REGION
Weinviertel,AT125,ALL#WORLD#EUR#AUT#AT1#AT12#AT125,false,,DEPARTMENT
South,ES6,ALL#WORLD#EUR#ESP#ES6,false,,NATIONAL_REGION
Bacău,RO211,ALL#WORLD#EUR#ROU#RO2#RO21#RO211,false,,DEPARTMENT
Rottal-Inn,DE22A,ALL#WORLD#EUR#DEU#DE2#DE22#DE22A,false,,DEPARTMENT
Sao Gabriel Do Oeste,SAO_GABRIEL_DO_OESTE,ALL#WORLD#Americas#SOAME#BRA#BRASE#MATOS#SAO_GABRIEL_DO_OESTE,false,,CITY
Migration,ZZUKN,ZZUKN,false,,CITY
Nikomorservice,NIKOMOR,ALL#WORLD#CIS#UKR#SOUKR#MYKOL#MYKOC#NIKOMOR,false,,PORT_TERMINAL
Kalach-na-Donu,PORT_KOD,ALL#WORLD#CIS#RUS#PORT_KOD,false,,PORT_TERMINAL
Skilpadsnek,SKLPDSNEK,ALL#WORLD#EASTA#ZAF#SKLPDSNEK,false,,FEDERAL_DISTRICT
Aracuai,ARACUAI,ALL#WORLD#Americas#SOAME#BRA#BRANE#MINAS#ARACUAI,false,,CITY
Morenci MI,MORENCIMI,ALL#WORLD#NOAME#USA#EASCB#MICHI#MORENCIMI,false,,CITY
Port Ilyichevsk,PORT_ILY,ALL#WORLD#CIS#UKR#PORT_ILY,false,,PORT_TERMINAL
Great Britain,GBRT,ALL#WORLD#EUR#GBR#GBRT,false,,COUNTRY_GROUP
"USA, Brazil, Argentina, China",USA_BRZ_ARG_CHN,USA_BRZ_ARG_CHN,true,"[
  ""BRA"",
  ""CHN"",
  ""USA"",
  ""ARG""
]",
Upper Austria,AT31,ALL#WORLD#EUR#AUT#AT3#AT31,false,,REGION
LIZZ Extra-Regio level 2,LIZZ,ALL#WORLD#WESTE#LIE#LIZ#LIZZ,false,,REGION
Huanghua,PORT_CNHNH,ALL#WORLD#ASIA#CHN#PORT_CNHNH,false,,PORT_TERMINAL
Oldenburg,OLDENBURG,ALL#WORLD#EUR#DEU#OLDENBURG,false,,CITY
India and UAE,IND_UAE,IND_UAE,true,"[
  ""IND"",
  ""UAE""
]",
Federal Territory West Germany,BMEL-LOCTION-FEDERAL-TERRITORY-WEST-GERMANY,BMEL-LOCTION-FEDERAL-TERRITORY-WEST-GERMANY,false,,FEDERAL_DISTRICT
Greenore,GREENORE,ALL#WORLD#EUR#IRL#GREENORE,false,,PORT_TERMINAL
Great yarmouth,GREA,ALL#WORLD#EUR#GBR#GREA,false,,CITY
Span Med,SPANMED,ALL#WORLD#EUR#ESP#SPANMED,true,"[
  ""MURCIA"",
  ""SPCAT"",
  ""SPAND"",
  ""SPVAL""
]",
City of Zagreb,HR05,ALL#WORLD#EUR#HRV#HR0#HR05,false,,REGION
Pangasinan,PANGASINAN,ALL#WORLD#ASIA#PHL#PANGASINAN,false,,NATIONAL_REGION
Porto Franco,FRANCO,ALL#WORLD#Americas#SOAME#BRA#BRACW#MARAN#FRANCO,false,,CITY
Varese,ITC41,ALL#WORLD#EUR#ITA#ITC#ITC4#ITC41,false,,DEPARTMENT
Plzeň Region,CZ032,ALL#WORLD#EUR#CZE_SVK#CZE#CZ0#CZ03#CZ032,false,,DEPARTMENT
São Miguel do Gostoso,SAO_MIGU_GOTOS,ALL#WORLD#Americas#SOAME#BRA#BRACW#RIOGN#SAO_MIGU_GOTOS,false,,CITY
Montreal,MONTREAL,ALL#WORLD#NOAME#CAN#MONTREAL,false,,CITY
Molise,ITF2,ALL#WORLD#EUR#ITA#ITF#ITF2,false,,REGION
Zamora,ZAMORA,ALL#WORLD#EUR#ESP#SPCAN#ZAMORA,false,,CITY
Sumatra,SUMA,ALL#WORLD#ASIA#IDN#SUMA,false,,CITY
Smoljan,SMOLJN,ALL#WORLD#EUR#BGR#SMOLJN,false,,STATE
Rio das Pedras,PERDAS,ALL#WORLD#Americas#SOAME#BRA#BRANE#SAOPO#PERDAS,false,,CITY
Tokachi,TOKA,ALL#WORLD#ASIA#JPN#TOKA,false,,CITY
Val-de-Marne,FR107,ALL#WORLD#EUR#FRA#FR1#FR10#FR107,false,,DEPARTMENT
Greeneville TN,GREENTN,ALL#WORLD#NOAME#USA#APPAL#TENNE#GREENTN,false,,CITY
Rostock District,ROSTOCKDISTRICT---GER,ALL#WORLD#EUR#DEU#MECKL#ROSTOCKDISTRICT---GER,false,,TERRITORY
Mukachivskyi Raion,UA712,ALL#WORLD#CIS#UKR#UA7#UA71#UA712,false,,DEPARTMENT
West OR,WOR,ALL#WORLD#NOAME#USA#PACIF#OREGO#WOR,false,,REGION
Wakayama Port,PORT_WAKAYAMA,ALL#WORLD#ASIA#JPN#PORT_WAKAYAMA,false,,PORT_TERMINAL
Corsica,FRM,ALL#WORLD#EUR#FRA#FRM,false,,NATIONAL_REGION
Laibin,Laibin,ALL#WORLD#ASIA#CHN#GUANX#Laibin,false,,CITY
Salzburg,AUT_WEST_SALZ,ALL#WORLD#EUR#AUT#AUT_WESTOSTE#AUT_WEST_SALZ,false,,CITY
Slovenia,SI0,ALL#WORLD#EUR#SVN#SI0,false,,NATIONAL_REGION
Manaus,PORT_BRMAO,ALL#WORLD#Americas#SOAME#BRA#PORT_BRMAO,false,,PORT_TERMINAL
Paramirim,PARAMIRIM,ALL#WORLD#Americas#SOAME#BRA#BRACW#BAHIA#PARAMIRIM,false,,CITY
Centre-Val de Loire,FRB,ALL#WORLD#EUR#FRA#FRB,false,,NATIONAL_REGION
District of Ostend,BE255,ALL#WORLD#EUR#BEL#BE2#BE25#BE255,false,,DEPARTMENT
Água Preta,AGUA,ALL#WORLD#Americas#SOAME#BRA#BRACW#PERNA#AGUA,false,,CITY
Bedfordshire and Hertfordshire (NUTS 2021),GBR_BEDFORD_HERTFORD_2021,ALL#WORLD#EUR#GBR#GBR_BEDFORD_HERTFORD#GBR_BEDFORD_HERTFORD_2021,false,,COUNTY
Stade,PORT_DESTA,ALL#WORLD#EUR#DEU#PORT_DESTA,false,,PORT_TERMINAL
South Plains TX,SP_TX,ALL#WORLD#NOAME#USA#SOPLA#TEXAS#SP_TX,false,,CITY
North Brabant,NL41,ALL#WORLD#EUR#NLD#NL4#NL41,false,,REGION
Ribadeo,PORT_ESRIB,ALL#WORLD#EUR#ESP#PORT_ESRIB,false,,PORT_TERMINAL
Chemnitz,DED4,ALL#WORLD#EUR#DEU#DED#DED4,false,,REGION
Rostov,PORT_RUROV,ALL#WORLD#CIS#RUS#PORT_RUROV,false,,PORT_TERMINAL
Upper North,UPPER_NORTH,ALL#WORLD#OCEAN#AUS#AUSOU#UPPER_NORTH,false,,FEDERAL_DISTRICT
Victoria,PORT_AUVTP,ALL#WORLD#OCEAN#AUS#PORT_AUVTP,false,,PORT_TERMINAL
North Limburg,NL421,ALL#WORLD#EUR#NLD#NL4#NL42#NL421,false,,DEPARTMENT
Northwestern Minnesota,NORTHWEST_MN,ALL#WORLD#NOAME#USA#WECB#MINNE#NORTHWEST_MN,false,,REGION
Northern Burgenland,AT112,ALL#WORLD#EUR#AUT#AT1#AT11#AT112,false,,DEPARTMENT
Lanshan,PORT_CNLSN,ALL#WORLD#ASIA#CHN#PORT_CNLSN,false,,PORT_TERMINAL
Lower Bavaria,DEU_BAV_LOWBAY,ALL#WORLD#EUR#DEU#BAVAR#DEU_BAV_LOWBAY,false,,COUNTY
Suhl (Independent City),DEG0S,ALL#WORLD#EUR#DEU#DEG#DEG0#DEG0S,false,,DEPARTMENT
Midi-Pyrénées,FRJ2,ALL#WORLD#EUR#FRA#FRJ#FRJ2,false,,REGION
Ust-Luga,USTLUGA,ALL#WORLD#CIS#RUS#NORFD#LENFS#USTLUGA,false,,CITY
Bondoufle,BONDOU,ALL#WORLD#EUR#FRA#BONDOU,false,,CITY
Kırşehir,TR715,ALL#WORLD#WESTE#TUR#TR7#TR71#TR715,false,,DEPARTMENT
Caltanissetta,ITG15,ALL#WORLD#EUR#ITA#ITG#ITG1#ITG15,false,,DEPARTMENT
Wakkanai,PORT_JPWKJ,ALL#WORLD#ASIA#JPN#PORT_JPWKJ,false,,PORT_TERMINAL
Chieti,ITF14,ALL#WORLD#EUR#ITA#ITF#ITF1#ITF14,false,,DEPARTMENT
Trà Vinh,TRA_VINH,ALL#WORLD#ASIA#VNM#TRA_VINH,false,,REGION
Pazardzhik,BG423,ALL#WORLD#EUR#BGR#BG4#BG42#BG423,false,,DEPARTMENT
White River Lock and Dam No. 1,WHITERIVER1,ALL#WORLD#NOAME#USA#DELTA#ARKAN#WHITERIVER1,false,,REGION
West North Brabant,NL411,ALL#WORLD#EUR#NLD#NL4#NL41#NL411,false,,DEPARTMENT
Lone Rock WI,LONEROCKWI,ALL#WORLD#NOAME#USA#EASCB#WISCO#LONEROCKWI,false,,CITY
Tokuyama,PORT_JPTXD,ALL#WORLD#ASIA#JPN#PORT_JPTXD,false,,PORT_TERMINAL
Alentejo,PRT_ALENTEJO,ALL#WORLD#EUR#PRT#PRT_ALENTEJO,false,,REGION
Brussels-Capital Region,BE10,ALL#WORLD#EUR#BEL#BE1#BE10,false,,REGION
Zhelezny Rog,ZHELN,ALL#WORLD#CIS#RUS#SOUFD#KRAFS#ZHELN,false,,CITY
Itaíba,ITAIBA,ALL#WORLD#Americas#SOAME#BRA#BRACW#PERNA#ITAIBA,false,,CITY
Bursa,BURS,ALL#WORLD#WESTE#TUR#BURS,false,,CITY
Santa Helena,SANTHELENA,ALL#WORLD#Americas#SOAME#BRA#BRASO#PARAN#SANTHELENA,false,,CITY
Demak	,DEMAK,ALL#WORLD#ASIA#IDN#CENTRALJAVA#DEMAK,false,,REGION
South Jutland,DK032,ALL#WORLD#EUR#DNK#DK0#DK03#DK032,false,,DEPARTMENT
"Gaziantep, Adıyaman, Kilis",TUR_GAZ_ADI_KIL,ALL#WORLD#WESTE#TUR#TUR_GAZ_ADI_KIL,false,,REGION
Taganrog,PORT_RUTAG,ALL#WORLD#CIS#RUS#PORT_RUTAG,false,,PORT_TERMINAL
Buffalo NY,BUFFALO_NY,ALL#WORLD#NOAME#USA#NOEAS#NEWYO#BUFFALO_NY,false,,CITY
Savona,SAVONA,ALL#WORLD#EUR#ITA#SAVONA,false,,CITY
Nanchong,Nanchong,ALL#WORLD#ASIA#CHN#SICHU#Nanchong,false,,CITY
Mormugao,MORMUGAO,MORMUGAO,false,,CITY
Patras,PATRAS,ALL#WORLD#EUR#GRC#PATRAS,false,,CITY
Itapetinga,ITAPETINGA,ALL#WORLD#Americas#SOAME#BRA#BRACW#BAHIA#ITAPETINGA,false,,CITY
Altenkirchen (Westerwald),ALTENKIRCHENWESTERWALD--GER,ALL#WORLD#EUR#DEU#RHINE#ALTENKIRCHENWESTERWALD--GER,false,,TERRITORY
Bistrița-Năsăud,RO112,ALL#WORLD#EUR#ROU#RO1#RO11#RO112,false,,DEPARTMENT
Jackson MS,JMISSI,ALL#WORLD#NOAME#USA#DELTA#MISSI#JMISSI,false,,REGION
Ban Kho Lai,BKL,ALL#WORLD#ASIA#VNM#BKL,false,,REGION
Tyaginka,TYAGIN,ALL#WORLD#CIS#UKR#TYAGIN,false,,CITY
Winkler,WINKLER,ALL#WORLD#NOAME#CAN#WINKLER,false,,CITY
Gilbues,GILBUES,ALL#WORLD#Americas#SOAME#BRA#BRACW#PIAUI#GILBUES,false,,CITY
Toledo,ES425,ALL#WORLD#EUR#ESP#ES4#ES42#ES425,false,,DEPARTMENT
Florianopolis,FLORIANOPOLIS,ALL#WORLD#Americas#SOAME#BRA#BRASO#SANTA#FLORIANOPOLIS,false,,CITY
Hochsauerlandkreis,HOCHSAUERLANDKREIS--GER,ALL#WORLD#EUR#DEU#NRHWE#HOCHSAUERLANDKREIS--GER,false,,TERRITORY
Daming,DAMING,ALL#WORLD#ASIA#CHN#HEBEI#DAMING,false,,COUNTY
ISZ Extra-Regio level 1,ISZ,ALL#WORLD#WESTE#ISL#ISZ,false,,NATIONAL_REGION
Perth,PERTH,ALL#WORLD#OCEAN#AUS#PERTH,false,,CITY
Leverkusen (Independent City),DEA24,ALL#WORLD#EUR#DEU#DEA#DEA2#DEA24,false,,DEPARTMENT
North,PT11,ALL#WORLD#EUR#PRT#PT1#PT11,false,,REGION
District of Charleroi,BE32B,ALL#WORLD#EUR#BEL#BE3#BE32#BE32B,false,,DEPARTMENT
Beaver Island MI,BEAVERISLMI,ALL#WORLD#NOAME#USA#EASCB#MICHI#BEAVERISLMI,false,,CITY
Vylkove,VYLK,ALL#WORLD#CIS#UKR#SOUKR#ODESAO#VYLK,false,,CITY
Asti,ITC17,ALL#WORLD#EUR#ITA#ITC#ITC1#ITC17,false,,DEPARTMENT
Fujairah,FUJAI,ALL#WORLD#UAE#FUJAI,false,,CITY
Gretna,GRETNA,ALL#WORLD#NOAME#USA#NOPLA#NEBRA#GRETNA,false,,CITY
Antônio Prado,ANTPRADO,ALL#WORLD#Americas#SOAME#BRA#BRASO#RIOGS#ANTPRADO,false,,CITY
Southwest Friesland,NL128,ALL#WORLD#EUR#NLD#NL1#NL12#NL128,false,,DEPARTMENT
Doukkala - Abda,DOU_ABD,ALL#WORLD#AFRMI#MAR#DOU_ABD,false,,REGION
Odesa Grain Terminal (SFGCU),ODESA_GRAIN,ALL#WORLD#CIS#UKR#SOUKR#ODESAO#ODESA#ODESA_GRAIN,false,,PORT_TERMINAL
Ibitinga,IBITINGA,ALL#WORLD#Americas#SOAME#BRA#BRANE#SAOPO#IBITINGA,false,,CITY
Bayonne,BAYO,ALL#WORLD#EUR#FRA#SOUTI#BAYO,false,,CITY
Sakarya,TR422,ALL#WORLD#WESTE#TUR#TR4#TR42#TR422,false,,DEPARTMENT
Milan,MTNN,ALL#WORLD#NOAME#USA#APPAL#TENNE#MTNN,false,,CITY
Santos Tubarao Itaqui SaoFrancisco Paranagua,STS_TUB_ITA_SFDSA_PRNG,STS_TUB_ITA_SFDSA_PRNG,true,"[
  ""TUBA"",
  ""SFDSA"",
  ""SANTO"",
  ""PARPA""
]",
Orissa,ORSSA,ALL#WORLD#ASIA#IND#ORSSA,false,,STATE
Frankfurt,FRANKFURT,ALL#WORLD#EUR#DEU#FRANKFURT,false,,CITY
Naha Airport,PORT_JPNAH,ALL#WORLD#ASIA#JPN#PORT_JPNAH,false,,PORT_TERMINAL
Forestburg SD,FORESTBURGSD,ALL#WORLD#NOAME#USA#NOPLA#SODAK#FORESTBURGSD,false,,CITY
East Wales,GBR_WALES_EAST,ALL#WORLD#EUR#GBR#GBR_WALES_EAST,false,,REGION
Mostaganem,MOST,ALL#WORLD#DZA#MOST,false,,CITY
Bad Tölz-Wolfratshausen,BADTLZ-WOLFRATSHAUSEN---GER,ALL#WORLD#EUR#DEU#BAVAR#BADTLZ-WOLFRATSHAUSEN---GER,false,,TERRITORY
Nantes,PORT_FRNTE,ALL#WORLD#EUR#FRA#PORT_FRNTE,false,,PORT_TERMINAL
Mina Sulman Port,MINA-SULMAN,ALL#WORLD#MIDDL#BHR#MINA-SULMAN,false,,PORT_TERMINAL
Lagoa Da Confusao,LAGOA_DA_CONFUSAO,ALL#WORLD#Americas#SOAME#BRA#BRANO#TOCAN#LAGOA_DA_CONFUSAO,false,,CITY
Steinburg,DEF0E,ALL#WORLD#EUR#DEU#DEF#DEF0#DEF0E,false,,DEPARTMENT
North IN,NIN,ALL#WORLD#NOAME#USA#EASCB#INDIA#NIN,false,,REGION
Vilnius,VILNIUS,ALL#WORLD#EUR#LTU#VILNIUS,false,,CITY
Imbituba,IMBIT,ALL#WORLD#Americas#SOAME#BRA#BRASO#SANTA#IMBIT,false,,CITY
Caxias,CAXIAS,ALL#WORLD#Americas#SOAME#BRA#BRACW#MARAN#CAXIAS,false,,CITY
