NAME,CODE,HIERARCHY,IS_GROUP,CHILDREN,LEVEL_NAME,PARENT,LEVEL_NUMBER,OFFICIAL_LEVEL_NAME
Oceania,OCE,ALL#WORLD#OCE,false,,CONTINENT,,-1,CONTINENT
