NAME,CODE,HIERARCHY,IS_GROUP,CHILDREN,LEVEL_NAME,PARENT,LEVEL_NUMBER,OFFICIAL_LEVEL_NAME
INDIANA,INDIA,ALL#WORLD#NOAME#USA#EASCB#INDIA,false,,STATE,USA,3,COUNTY
