NAME,CODE,HIERARCHY,IS_GROUP,CHILDREN,LEVEL_NAME,PARENT,LEVEL_NUMBER,OFFICIAL_LEVEL_NAME
South America,SOAME,WORLD#SOAME,false,,CONTINENT,WORLD,-1,CONTINENT
